id_viaje,id_pasajero,id_unidad,costo_aplicado,fecha_hora,id_escuela
100999,1003,BUS-IPN-01,5.50,2026-04-14 13:57:44,IPN
100333,1001,BUS-BUAP-02,5.00,2026-04-14 13:58:25,BUAP
101089,1001,BUS-BUAP-01,5.00,2026-04-14 14:07:36,BUAP
100270,1001,BUS-BUAP-02,5.00,2026-04-14 14:08:52,BUAP
101066,1004,BUS-BUAP-02,10.00,2026-04-14 14:09:21,NINGUNA
101107,1004,BUS-IPN-02,10.00,2026-04-14 14:18:13,NINGUNA
100634,1003,BUS-IPN-01,5.50,2026-04-14 14:45:51,IPN
100029,1003,BUS-IPN-01,5.50,2026-04-14 18:15:54,IPN
101275,1003,BUS-IPN-01,5.50,2026-04-14 18:54:45,IPN
101334,1004,BUS-BUAP-02,10.00,2026-04-14 19:05:28,NINGUNA
101426,1004,BUS-BUAP-01,10.00,2026-04-14 19:05:36,NINGUNA
100088,1003,BUS-IPN-02,5.50,2026-04-14 19:21:40,IPN
100648,1003,BUS-IPN-02,5.50,2026-04-14 19:42:18,IPN
100611,1001,BUS-BUAP-01,5.00,2026-04-15 06:52:33,BUAP
100101,1002,BUS-TEC-02,6.00,2026-04-15 07:30:55,TEC DE MONTERREY
100393,1003,BUS-IPN-02,5.50,2026-04-15 07:35:01,IPN
100237,1004,BUS-IPN-01,10.00,2026-04-15 07:44:10,NINGUNA
101101,1003,BUS-IPN-02,5.50,2026-04-15 07:46:20,IPN
101140,1001,BUS-BUAP-02,5.00,2026-04-15 07:49:32,BUAP
100982,1002,BUS-TEC-02,6.00,2026-04-15 07:59:13,TEC DE MONTERREY
100876,1001,BUS-BUAP-01,5.00,2026-04-15 08:06:29,BUAP
100326,1003,BUS-IPN-02,5.50,2026-04-15 08:31:49,IPN
100317,1003,BUS-IPN-01,5.50,2026-04-15 08:33:24,IPN
101011,1004,BUS-IPN-02,10.00,2026-04-15 08:46:17,NINGUNA
100945,1001,BUS-BUAP-02,5.00,2026-04-15 08:58:38,BUAP
100284,1001,BUS-BUAP-02,5.00,2026-04-15 11:08:20,BUAP
100457,1003,BUS-IPN-02,5.50,2026-04-15 13:07:56,IPN
100491,1004,BUS-BUAP-02,10.00,2026-04-15 13:18:49,NINGUNA
100311,1002,BUS-TEC-01,6.00,2026-04-15 13:24:10,TEC DE MONTERREY
100630,1002,BUS-TEC-01,6.00,2026-04-15 13:45:37,TEC DE MONTERREY
101191,1001,BUS-BUAP-02,5.00,2026-04-15 14:19:33,BUAP
100422,1003,BUS-IPN-02,5.50,2026-04-15 14:51:48,IPN
100688,1004,BUS-BUAP-01,10.00,2026-04-15 14:55:03,NINGUNA
101359,1003,BUS-IPN-01,5.50,2026-04-15 16:44:38,IPN
100603,1002,BUS-TEC-01,6.00,2026-04-15 19:35:37,TEC DE MONTERREY
100503,1001,BUS-BUAP-01,5.00,2026-04-16 07:31:40,BUAP
101050,1004,BUS-IPN-01,10.00,2026-04-16 08:07:53,NINGUNA
100556,1001,BUS-BUAP-02,5.00,2026-04-16 08:14:31,BUAP
100316,1001,BUS-BUAP-01,5.00,2026-04-16 08:15:01,BUAP
100160,1004,BUS-IPN-01,10.00,2026-04-16 08:19:28,NINGUNA
100567,1003,BUS-IPN-02,5.50,2026-04-16 08:24:48,IPN
101447,1001,BUS-BUAP-01,5.00,2026-04-16 08:46:54,BUAP
100837,1001,BUS-BUAP-02,5.00,2026-04-16 08:52:49,BUAP
101376,1003,BUS-IPN-01,5.50,2026-04-16 08:59:28,IPN
100946,1004,BUS-TEC-02,10.00,2026-04-16 12:35:00,NINGUNA
100822,1001,BUS-BUAP-01,5.00,2026-04-16 13:13:56,BUAP
100558,1003,BUS-IPN-02,5.50,2026-04-16 13:18:11,IPN
100495,1004,BUS-IPN-02,10.00,2026-04-16 13:26:08,NINGUNA
100175,1001,BUS-BUAP-02,5.00,2026-04-16 13:27:50,BUAP
100327,1004,BUS-TEC-01,10.00,2026-04-16 13:37:56,NINGUNA
101499,1003,BUS-IPN-01,5.50,2026-04-16 13:40:26,IPN
101356,1001,BUS-BUAP-02,5.00,2026-04-16 14:09:45,BUAP
100420,1004,BUS-IPN-01,10.00,2026-04-16 14:10:31,NINGUNA
100159,1002,BUS-TEC-02,6.00,2026-04-16 14:32:15,TEC DE MONTERREY
100233,1002,BUS-TEC-01,6.00,2026-04-16 16:11:09,TEC DE MONTERREY
101437,1003,BUS-IPN-01,5.50,2026-04-16 18:08:09,IPN
101155,1003,BUS-IPN-01,5.50,2026-04-16 19:15:58,IPN
101023,1001,BUS-BUAP-02,5.00,2026-04-16 19:48:18,BUAP
101490,1001,BUS-BUAP-01,5.00,2026-04-16 19:58:32,BUAP
100993,1002,BUS-TEC-02,6.00,2026-04-17 06:18:50,TEC DE MONTERREY
101393,1002,BUS-TEC-02,6.00,2026-04-17 07:00:17,TEC DE MONTERREY
100227,1004,BUS-IPN-02,10.00,2026-04-17 07:12:23,NINGUNA
100387,1004,BUS-IPN-02,10.00,2026-04-17 07:19:01,NINGUNA
100305,1002,BUS-TEC-02,6.00,2026-04-17 07:36:38,TEC DE MONTERREY
101002,1004,BUS-IPN-02,10.00,2026-04-17 07:45:28,NINGUNA
100022,1004,BUS-TEC-01,10.00,2026-04-17 07:51:17,NINGUNA
100285,1002,BUS-TEC-01,6.00,2026-04-17 08:54:15,TEC DE MONTERREY
100310,1001,BUS-BUAP-02,5.00,2026-04-17 08:58:21,BUAP
101135,1002,BUS-TEC-01,6.00,2026-04-17 10:10:22,TEC DE MONTERREY
101069,1004,BUS-BUAP-01,10.00,2026-04-17 13:13:51,NINGUNA
101073,1001,BUS-BUAP-02,5.00,2026-04-17 13:17:47,BUAP
100636,1002,BUS-TEC-02,6.00,2026-04-17 13:38:45,TEC DE MONTERREY
101041,1003,BUS-IPN-01,5.50,2026-04-17 14:03:06,IPN
100010,1001,BUS-BUAP-01,5.00,2026-04-17 14:08:37,BUAP
100974,1001,BUS-BUAP-02,5.00,2026-04-17 14:13:17,BUAP
100695,1004,BUS-IPN-02,10.00,2026-04-17 14:25:24,NINGUNA
101080,1002,BUS-TEC-02,6.00,2026-04-17 14:27:32,TEC DE MONTERREY
100706,1001,BUS-BUAP-01,5.00,2026-04-17 14:27:42,BUAP
100228,1004,BUS-TEC-01,10.00,2026-04-17 14:33:29,NINGUNA
100978,1003,BUS-IPN-02,5.50,2026-04-17 14:36:15,IPN
100585,1003,BUS-IPN-02,5.50,2026-04-17 14:36:50,IPN
100206,1001,BUS-BUAP-01,5.00,2026-04-17 14:53:39,BUAP
100758,1003,BUS-IPN-01,5.50,2026-04-17 14:55:34,IPN
100397,1002,BUS-TEC-02,6.00,2026-04-17 17:33:25,TEC DE MONTERREY
101161,1001,BUS-BUAP-01,5.00,2026-04-17 18:06:46,BUAP
100619,1003,BUS-IPN-02,5.50,2026-04-17 19:04:43,IPN
101332,1003,BUS-IPN-02,5.50,2026-04-18 07:09:44,IPN
100608,1002,BUS-TEC-02,6.00,2026-04-18 07:16:15,TEC DE MONTERREY
100359,1002,BUS-TEC-01,6.00,2026-04-18 07:20:07,TEC DE MONTERREY
100746,1002,BUS-TEC-01,6.00,2026-04-18 07:27:52,TEC DE MONTERREY
100451,1002,BUS-TEC-02,6.00,2026-04-18 07:41:39,TEC DE MONTERREY
101258,1003,BUS-IPN-02,5.50,2026-04-18 07:52:45,IPN
100186,1002,BUS-TEC-01,6.00,2026-04-18 08:01:51,TEC DE MONTERREY
100479,1002,BUS-TEC-02,6.00,2026-04-18 08:13:28,TEC DE MONTERREY
100659,1001,BUS-BUAP-02,5.00,2026-04-18 08:26:38,BUAP
100488,1003,BUS-IPN-02,5.50,2026-04-18 08:31:46,IPN
100329,1003,BUS-IPN-02,5.50,2026-04-18 08:42:54,IPN
100842,1003,BUS-IPN-01,5.50,2026-04-18 08:50:38,IPN
101483,1001,BUS-BUAP-01,5.00,2026-04-18 08:52:56,BUAP
100043,1004,BUS-IPN-02,10.00,2026-04-18 08:55:43,NINGUNA
101265,1004,BUS-IPN-01,10.00,2026-04-18 08:58:07,NINGUNA
100426,1001,BUS-BUAP-01,5.00,2026-04-18 13:23:36,BUAP
101043,1002,BUS-TEC-01,6.00,2026-04-18 13:33:18,TEC DE MONTERREY
101476,1004,BUS-TEC-02,10.00,2026-04-18 13:59:30,NINGUNA
100779,1004,BUS-IPN-02,10.00,2026-04-18 14:09:14,NINGUNA
100466,1001,BUS-BUAP-02,5.00,2026-04-18 14:37:15,BUAP
100607,1002,BUS-TEC-02,6.00,2026-04-18 14:53:31,TEC DE MONTERREY
101164,1001,BUS-BUAP-02,5.00,2026-04-18 14:57:25,BUAP
101244,1003,BUS-IPN-01,5.50,2026-04-18 18:55:40,IPN
100179,1001,BUS-BUAP-01,5.00,2026-04-18 18:57:31,BUAP
101010,1004,BUS-IPN-02,10.00,2026-04-18 19:45:57,NINGUNA
100712,1002,BUS-TEC-01,6.00,2026-04-19 07:08:45,TEC DE MONTERREY
100455,1001,BUS-BUAP-02,5.00,2026-04-19 07:31:38,BUAP
100391,1003,BUS-IPN-01,5.50,2026-04-19 07:40:45,IPN
100207,1002,BUS-TEC-02,6.00,2026-04-19 07:56:23,TEC DE MONTERREY
100781,1001,BUS-BUAP-01,5.00,2026-04-19 07:59:02,BUAP
100472,1002,BUS-TEC-02,6.00,2026-04-19 08:01:10,TEC DE MONTERREY
101240,1003,BUS-IPN-02,5.50,2026-04-19 08:01:24,IPN
100414,1002,BUS-TEC-01,6.00,2026-04-19 08:13:16,TEC DE MONTERREY
101165,1003,BUS-IPN-01,5.50,2026-04-19 08:18:10,IPN
100841,1003,BUS-IPN-01,5.50,2026-04-19 08:27:21,IPN
100232,1003,BUS-IPN-02,5.50,2026-04-19 08:30:00,IPN
101335,1001,BUS-BUAP-01,5.00,2026-04-19 08:32:01,BUAP
101362,1002,BUS-TEC-02,6.00,2026-04-19 08:41:53,TEC DE MONTERREY
100006,1004,BUS-IPN-01,10.00,2026-04-19 12:48:15,NINGUNA
101315,1002,BUS-TEC-01,6.00,2026-04-19 12:59:45,TEC DE MONTERREY
101224,1001,BUS-BUAP-01,5.00,2026-04-19 13:01:14,BUAP
100531,1003,BUS-IPN-02,5.50,2026-04-19 13:40:02,IPN
100883,1003,BUS-IPN-02,5.50,2026-04-19 13:54:09,IPN
100031,1002,BUS-TEC-01,6.00,2026-04-19 13:54:48,TEC DE MONTERREY
101297,1003,BUS-IPN-02,5.50,2026-04-19 13:56:43,IPN
101059,1003,BUS-IPN-02,5.50,2026-04-19 13:57:42,IPN
100827,1003,BUS-IPN-02,5.50,2026-04-19 14:18:38,IPN
100244,1003,BUS-IPN-02,5.50,2026-04-19 14:50:14,IPN
101287,1001,BUS-BUAP-01,5.00,2026-04-19 14:54:51,BUAP
100840,1002,BUS-TEC-02,6.00,2026-04-19 18:16:21,TEC DE MONTERREY
100580,1003,BUS-IPN-01,5.50,2026-04-19 18:37:34,IPN
101207,1002,BUS-TEC-01,6.00,2026-04-19 18:53:56,TEC DE MONTERREY
100497,1001,BUS-BUAP-01,5.00,2026-04-19 19:37:21,BUAP
101294,1001,BUS-BUAP-02,5.00,2026-04-20 07:12:42,BUAP
100743,1002,BUS-TEC-02,6.00,2026-04-20 07:22:11,TEC DE MONTERREY
100825,1001,BUS-BUAP-01,5.00,2026-04-20 07:26:01,BUAP
100605,1003,BUS-IPN-01,5.50,2026-04-20 07:30:45,IPN
100830,1002,BUS-TEC-02,6.00,2026-04-20 07:48:16,TEC DE MONTERREY
100894,1004,BUS-TEC-02,10.00,2026-04-20 07:54:13,NINGUNA
100303,1001,BUS-BUAP-02,5.00,2026-04-20 08:07:26,BUAP
100701,1003,BUS-IPN-02,5.50,2026-04-20 08:21:42,IPN
101471,1003,BUS-IPN-02,5.50,2026-04-20 08:26:30,IPN
100480,1003,BUS-IPN-02,5.50,2026-04-20 08:32:14,IPN
101417,1003,BUS-IPN-02,5.50,2026-04-20 08:39:09,IPN
100808,1002,BUS-TEC-02,6.00,2026-04-20 08:40:05,TEC DE MONTERREY
100266,1002,BUS-TEC-02,6.00,2026-04-20 08:54:04,TEC DE MONTERREY
100676,1003,BUS-IPN-02,5.50,2026-04-20 08:54:34,IPN
100172,1004,BUS-IPN-01,10.00,2026-04-20 08:57:52,NINGUNA
100176,1003,BUS-IPN-01,5.50,2026-04-20 08:59:21,IPN
100293,1003,BUS-IPN-01,5.50,2026-04-20 10:24:41,IPN
100807,1004,BUS-BUAP-01,10.00,2026-04-20 12:07:28,NINGUNA
100092,1003,BUS-IPN-01,5.50,2026-04-20 13:25:28,IPN
100897,1001,BUS-BUAP-01,5.00,2026-04-20 13:37:00,BUAP
100283,1003,BUS-IPN-02,5.50,2026-04-20 13:57:49,IPN
101495,1001,BUS-BUAP-01,5.00,2026-04-20 14:20:27,BUAP
101121,1004,BUS-BUAP-02,10.00,2026-04-20 14:25:30,NINGUNA
100544,1003,BUS-IPN-01,5.50,2026-04-20 14:27:48,IPN
100011,1002,BUS-TEC-02,6.00,2026-04-20 14:30:24,TEC DE MONTERREY
100302,1004,BUS-TEC-01,10.00,2026-04-20 14:53:07,NINGUNA
101339,1003,BUS-IPN-02,5.50,2026-04-20 14:59:04,IPN
101116,1001,BUS-BUAP-02,5.00,2026-04-20 18:20:34,BUAP
101064,1003,BUS-IPN-02,5.50,2026-04-20 18:50:30,IPN
101328,1001,BUS-BUAP-01,5.00,2026-04-20 19:27:58,BUAP
101111,1003,BUS-IPN-01,5.50,2026-04-20 19:53:07,IPN
100413,1004,BUS-TEC-01,10.00,2026-04-20 20:56:17,NINGUNA
100716,1004,BUS-IPN-02,10.00,2026-04-21 07:07:55,NINGUNA
101084,1002,BUS-TEC-02,6.00,2026-04-21 07:10:47,TEC DE MONTERREY
100699,1001,BUS-BUAP-01,5.00,2026-04-21 07:30:02,BUAP
100366,1003,BUS-IPN-02,5.50,2026-04-21 07:41:45,IPN
100220,1004,BUS-TEC-02,10.00,2026-04-21 07:43:59,NINGUNA
101383,1002,BUS-TEC-01,6.00,2026-04-21 07:53:56,TEC DE MONTERREY
100199,1001,BUS-BUAP-02,5.00,2026-04-21 08:01:27,BUAP
100436,1004,BUS-TEC-01,10.00,2026-04-21 08:01:32,NINGUNA
101353,1002,BUS-TEC-02,6.00,2026-04-21 08:04:13,TEC DE MONTERREY
100390,1004,BUS-BUAP-01,10.00,2026-04-21 08:14:46,NINGUNA
100859,1004,BUS-TEC-02,10.00,2026-04-21 08:32:44,NINGUNA
101031,1002,BUS-TEC-02,6.00,2026-04-21 08:34:51,TEC DE MONTERREY
100325,1004,BUS-IPN-01,10.00,2026-04-21 08:49:02,NINGUNA
100575,1004,BUS-IPN-01,10.00,2026-04-21 08:58:08,NINGUNA
100650,1003,BUS-IPN-02,5.50,2026-04-21 13:07:59,IPN
101371,1001,BUS-BUAP-01,5.00,2026-04-21 13:16:27,BUAP
100121,1002,BUS-TEC-01,6.00,2026-04-21 13:21:05,TEC DE MONTERREY
100138,1001,BUS-BUAP-01,5.00,2026-04-21 13:39:48,BUAP
101318,1001,BUS-BUAP-01,5.00,2026-04-21 13:49:31,BUAP
100638,1003,BUS-IPN-02,5.50,2026-04-21 18:42:20,IPN
100632,1001,BUS-BUAP-01,5.00,2026-04-21 21:13:47,BUAP
101272,1002,BUS-TEC-02,6.00,2026-04-22 07:00:13,TEC DE MONTERREY
100405,1003,BUS-IPN-02,5.50,2026-04-22 07:12:16,IPN
100306,1002,BUS-TEC-01,6.00,2026-04-22 07:16:13,TEC DE MONTERREY
100523,1002,BUS-TEC-01,6.00,2026-04-22 07:18:46,TEC DE MONTERREY
101436,1004,BUS-BUAP-02,10.00,2026-04-22 08:02:27,NINGUNA
101338,1002,BUS-TEC-02,6.00,2026-04-22 08:04:44,TEC DE MONTERREY
101307,1002,BUS-TEC-01,6.00,2026-04-22 08:09:05,TEC DE MONTERREY
100823,1002,BUS-TEC-02,6.00,2026-04-22 08:12:18,TEC DE MONTERREY
101119,1003,BUS-IPN-01,5.50,2026-04-22 08:16:44,IPN
100985,1002,BUS-TEC-02,6.00,2026-04-22 08:52:36,TEC DE MONTERREY
100846,1001,BUS-BUAP-01,5.00,2026-04-22 13:07:20,BUAP
100533,1003,BUS-IPN-02,5.50,2026-04-22 13:36:49,IPN
100724,1001,BUS-BUAP-01,5.00,2026-04-22 13:38:01,BUAP
100651,1001,BUS-BUAP-02,5.00,2026-04-22 13:56:47,BUAP
100997,1001,BUS-BUAP-01,5.00,2026-04-22 14:04:55,BUAP
100635,1002,BUS-TEC-02,6.00,2026-04-22 14:11:01,TEC DE MONTERREY
101013,1001,BUS-BUAP-02,5.00,2026-04-22 14:15:24,BUAP
100013,1001,BUS-BUAP-02,5.00,2026-04-22 14:16:46,BUAP
100657,1002,BUS-TEC-02,6.00,2026-04-22 14:23:32,TEC DE MONTERREY
100066,1002,BUS-TEC-01,6.00,2026-04-22 14:28:48,TEC DE MONTERREY
101390,1004,BUS-TEC-02,10.00,2026-04-22 14:46:10,NINGUNA
100286,1003,BUS-IPN-02,5.50,2026-04-22 14:52:30,IPN
101391,1002,BUS-TEC-01,6.00,2026-04-22 19:21:00,TEC DE MONTERREY
101369,1001,BUS-BUAP-01,5.00,2026-04-22 21:08:37,BUAP
101263,1002,BUS-TEC-02,6.00,2026-04-22 21:45:07,TEC DE MONTERREY
101269,1001,BUS-BUAP-02,5.00,2026-04-23 07:23:11,BUAP
101096,1001,BUS-BUAP-02,5.00,2026-04-23 07:27:25,BUAP
100496,1001,BUS-BUAP-02,5.00,2026-04-23 07:48:38,BUAP
100469,1004,BUS-IPN-02,10.00,2026-04-23 07:50:03,NINGUNA
100678,1003,BUS-IPN-02,5.50,2026-04-23 07:56:02,IPN
100884,1003,BUS-IPN-01,5.50,2026-04-23 07:58:29,IPN
101491,1003,BUS-IPN-02,5.50,2026-04-23 08:45:22,IPN
100670,1004,BUS-TEC-01,10.00,2026-04-23 08:45:54,NINGUNA
100786,1004,BUS-TEC-01,10.00,2026-04-23 08:55:59,NINGUNA
100711,1002,BUS-TEC-02,6.00,2026-04-23 10:23:16,TEC DE MONTERREY
100954,1003,BUS-IPN-02,5.50,2026-04-23 12:05:20,IPN
100249,1003,BUS-IPN-01,5.50,2026-04-23 12:06:18,IPN
100697,1004,BUS-TEC-02,10.00,2026-04-23 13:10:56,NINGUNA
101006,1001,BUS-BUAP-02,5.00,2026-04-23 13:14:41,BUAP
100132,1004,BUS-IPN-02,10.00,2026-04-23 13:20:09,NINGUNA
101463,1002,BUS-TEC-02,6.00,2026-04-23 13:35:59,TEC DE MONTERREY
100423,1004,BUS-BUAP-02,10.00,2026-04-23 13:36:52,NINGUNA
101208,1004,BUS-BUAP-02,10.00,2026-04-23 14:09:21,NINGUNA
100649,1003,BUS-IPN-01,5.50,2026-04-23 14:36:05,IPN
100923,1004,BUS-IPN-01,10.00,2026-04-24 07:04:55,NINGUNA
100818,1001,BUS-BUAP-02,5.00,2026-04-24 07:04:57,BUAP
100740,1002,BUS-TEC-01,6.00,2026-04-24 07:20:43,TEC DE MONTERREY
100288,1004,BUS-IPN-01,10.00,2026-04-24 07:20:56,NINGUNA
101219,1001,BUS-BUAP-02,5.00,2026-04-24 07:26:35,BUAP
100086,1003,BUS-IPN-01,5.50,2026-04-24 07:30:09,IPN
100838,1002,BUS-TEC-02,6.00,2026-04-24 07:42:10,TEC DE MONTERREY
100598,1001,BUS-BUAP-01,5.00,2026-04-24 08:16:02,BUAP
100938,1001,BUS-BUAP-02,5.00,2026-04-24 08:35:46,BUAP
100131,1004,BUS-IPN-02,10.00,2026-04-24 08:45:03,NINGUNA
100562,1002,BUS-TEC-01,6.00,2026-04-24 08:54:18,TEC DE MONTERREY
100200,1003,BUS-IPN-02,5.50,2026-04-24 10:24:44,IPN
101197,1002,BUS-TEC-02,6.00,2026-04-24 13:07:37,TEC DE MONTERREY
101345,1001,BUS-BUAP-01,5.00,2026-04-24 13:12:27,BUAP
100499,1003,BUS-IPN-02,5.50,2026-04-24 13:35:49,IPN
100967,1002,BUS-TEC-02,6.00,2026-04-24 13:49:44,TEC DE MONTERREY
100354,1001,BUS-BUAP-02,5.00,2026-04-24 14:03:56,BUAP
100686,1001,BUS-BUAP-02,5.00,2026-04-24 14:38:56,BUAP
100394,1004,BUS-BUAP-02,10.00,2026-04-24 14:48:19,NINGUNA
100221,1002,BUS-TEC-01,6.00,2026-04-24 15:50:40,TEC DE MONTERREY
100106,1004,BUS-BUAP-02,10.00,2026-04-24 18:35:35,NINGUNA
100408,1004,BUS-BUAP-02,10.00,2026-04-24 19:11:19,NINGUNA
101293,1004,BUS-TEC-01,10.00,2026-04-24 19:12:25,NINGUNA
101410,1003,BUS-IPN-02,5.50,2026-04-24 19:46:30,IPN
100287,1002,BUS-TEC-01,6.00,2026-04-25 07:05:14,TEC DE MONTERREY
100918,1001,BUS-BUAP-02,5.00,2026-04-25 07:43:13,BUAP
100222,1002,BUS-TEC-02,6.00,2026-04-25 07:46:32,TEC DE MONTERREY
101472,1002,BUS-TEC-01,6.00,2026-04-25 07:59:39,TEC DE MONTERREY
101044,1003,BUS-IPN-01,5.50,2026-04-25 08:30:34,IPN
101056,1004,BUS-IPN-02,10.00,2026-04-25 08:36:19,NINGUNA
100139,1004,BUS-BUAP-01,10.00,2026-04-25 08:39:53,NINGUNA
101106,1001,BUS-BUAP-01,5.00,2026-04-25 08:46:16,BUAP
101087,1001,BUS-BUAP-02,5.00,2026-04-25 13:08:49,BUAP
101303,1003,BUS-IPN-02,5.50,2026-04-25 13:17:31,IPN
101449,1004,BUS-BUAP-01,10.00,2026-04-25 13:29:05,NINGUNA
100579,1001,BUS-BUAP-01,5.00,2026-04-25 13:49:38,BUAP
100248,1001,BUS-BUAP-01,5.00,2026-04-25 14:04:27,BUAP
100664,1002,BUS-TEC-01,6.00,2026-04-25 14:11:03,TEC DE MONTERREY
101034,1004,BUS-IPN-01,10.00,2026-04-25 14:17:41,NINGUNA
100981,1003,BUS-IPN-02,5.50,2026-04-25 14:24:02,IPN
101180,1002,BUS-TEC-02,6.00,2026-04-25 14:41:00,TEC DE MONTERREY
101302,1002,BUS-TEC-01,6.00,2026-04-25 14:44:27,TEC DE MONTERREY
101079,1003,BUS-IPN-01,5.50,2026-04-25 14:45:27,IPN
100245,1001,BUS-BUAP-01,5.00,2026-04-25 14:46:51,BUAP
100856,1004,BUS-IPN-02,10.00,2026-04-25 14:51:29,NINGUNA
101261,1001,BUS-BUAP-01,5.00,2026-04-25 17:50:29,BUAP
101385,1002,BUS-TEC-01,6.00,2026-04-25 19:22:40,TEC DE MONTERREY
100921,1002,BUS-TEC-01,6.00,2026-04-25 19:30:08,TEC DE MONTERREY
100105,1004,BUS-BUAP-01,10.00,2026-04-25 19:34:09,NINGUNA
100770,1004,BUS-TEC-01,10.00,2026-04-25 19:56:24,NINGUNA
101286,1004,BUS-BUAP-02,10.00,2026-04-25 20:58:16,NINGUNA
100319,1002,BUS-TEC-01,6.00,2026-04-26 07:07:45,TEC DE MONTERREY
101168,1003,BUS-IPN-02,5.50,2026-04-26 07:14:57,IPN
101400,1002,BUS-TEC-01,6.00,2026-04-26 07:24:25,TEC DE MONTERREY
100755,1003,BUS-IPN-02,5.50,2026-04-26 07:27:53,IPN
101166,1003,BUS-IPN-02,5.50,2026-04-26 07:28:08,IPN
100434,1003,BUS-IPN-02,5.50,2026-04-26 07:35:39,IPN
100559,1001,BUS-BUAP-01,5.00,2026-04-26 07:43:00,BUAP
100290,1003,BUS-IPN-01,5.50,2026-04-26 08:14:37,IPN
100789,1001,BUS-BUAP-02,5.00,2026-04-26 08:25:20,BUAP
101038,1001,BUS-BUAP-02,5.00,2026-04-26 08:50:50,BUAP
100328,1002,BUS-TEC-02,6.00,2026-04-26 13:08:26,TEC DE MONTERREY
100226,1002,BUS-TEC-02,6.00,2026-04-26 13:15:00,TEC DE MONTERREY
100255,1004,BUS-TEC-01,10.00,2026-04-26 13:23:41,NINGUNA
101306,1004,BUS-BUAP-02,10.00,2026-04-26 13:45:11,NINGUNA
100709,1003,BUS-IPN-02,5.50,2026-04-26 14:01:06,IPN
101292,1004,BUS-BUAP-01,10.00,2026-04-26 14:25:19,NINGUNA
100748,1002,BUS-TEC-01,6.00,2026-04-26 14:32:14,TEC DE MONTERREY
101188,1002,BUS-TEC-02,6.00,2026-04-26 14:43:54,TEC DE MONTERREY
100798,1002,BUS-TEC-02,6.00,2026-04-26 18:27:04,TEC DE MONTERREY
101026,1001,BUS-BUAP-01,5.00,2026-04-26 19:39:01,BUAP
100165,1004,BUS-IPN-01,10.00,2026-04-27 06:28:14,NINGUNA
101271,1003,BUS-IPN-01,5.50,2026-04-27 07:05:13,IPN
100231,1003,BUS-IPN-02,5.50,2026-04-27 07:06:48,IPN
101246,1003,BUS-IPN-02,5.50,2026-04-27 07:10:14,IPN
100178,1004,BUS-TEC-01,10.00,2026-04-27 07:10:53,NINGUNA
100668,1001,BUS-BUAP-02,5.00,2026-04-27 07:28:50,BUAP
100705,1004,BUS-IPN-02,10.00,2026-04-27 07:48:03,NINGUNA
101060,1001,BUS-BUAP-01,5.00,2026-04-27 07:58:20,BUAP
100261,1004,BUS-IPN-01,10.00,2026-04-27 08:09:40,NINGUNA
100372,1002,BUS-TEC-02,6.00,2026-04-27 08:41:52,TEC DE MONTERREY
101192,1002,BUS-TEC-01,6.00,2026-04-27 08:51:05,TEC DE MONTERREY
101005,1003,BUS-IPN-01,5.50,2026-04-27 13:01:20,IPN
100118,1002,BUS-TEC-02,6.00,2026-04-27 13:45:48,TEC DE MONTERREY
100385,1004,BUS-TEC-02,10.00,2026-04-27 14:00:27,NINGUNA
101273,1004,BUS-IPN-02,10.00,2026-04-27 14:10:58,NINGUNA
101004,1001,BUS-BUAP-02,5.00,2026-04-27 14:24:23,BUAP
100343,1003,BUS-IPN-01,5.50,2026-04-27 14:30:15,IPN
100729,1001,BUS-BUAP-02,5.00,2026-04-27 14:31:50,BUAP
100904,1001,BUS-BUAP-02,5.00,2026-04-27 18:07:52,BUAP
100147,1004,BUS-TEC-01,10.00,2026-04-27 18:16:59,NINGUNA
100110,1004,BUS-TEC-02,10.00,2026-04-27 19:42:08,NINGUNA
101114,1003,BUS-IPN-02,5.50,2026-04-28 06:17:25,IPN
100941,1001,BUS-BUAP-01,5.00,2026-04-28 07:18:33,BUAP
101067,1003,BUS-IPN-02,5.50,2026-04-28 07:26:29,IPN
100994,1001,BUS-BUAP-01,5.00,2026-04-28 07:34:49,BUAP
100878,1002,BUS-TEC-02,6.00,2026-04-28 07:43:14,TEC DE MONTERREY
101290,1002,BUS-TEC-02,6.00,2026-04-28 07:52:36,TEC DE MONTERREY
101204,1001,BUS-BUAP-02,5.00,2026-04-28 07:55:08,BUAP
100467,1002,BUS-TEC-02,6.00,2026-04-28 08:37:28,TEC DE MONTERREY
100444,1002,BUS-TEC-01,6.00,2026-04-28 13:02:10,TEC DE MONTERREY
101441,1002,BUS-TEC-01,6.00,2026-04-28 13:23:15,TEC DE MONTERREY
100383,1004,BUS-TEC-01,10.00,2026-04-28 14:01:11,NINGUNA
101266,1001,BUS-BUAP-01,5.00,2026-04-28 14:25:22,BUAP
100513,1001,BUS-BUAP-01,5.00,2026-04-28 14:36:27,BUAP
101160,1003,BUS-IPN-01,5.50,2026-04-28 14:38:38,IPN
100406,1003,BUS-IPN-01,5.50,2026-04-28 14:39:51,IPN
100804,1004,BUS-TEC-02,10.00,2026-04-28 14:51:18,NINGUNA
101382,1004,BUS-TEC-02,10.00,2026-04-28 18:03:16,NINGUNA
100972,1002,BUS-TEC-02,6.00,2026-04-28 20:16:46,TEC DE MONTERREY
